target_id,mode,shots,metric_scope,metric_name,backend_name,noise_model_loaded,quantum_execution_scope,n_replicates,mean,sd,ci95_low,ci95_high,valid_bootstrap_replicates,ci_method,bootstrap_unit,bootstrap_replicates
MNIST_QNN_zz_r1_d6_s45,exact,0,membership,confidence_auc,none,False,exact_full_model,1,0.5421,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,membership,correctness_auc,none,False,exact_full_model,1,0.615,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,membership,entropy_auc,none,False,exact_full_model,1,0.537,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,membership,loss_auc,none,False,exact_full_model,1,0.5992999999999999,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,membership,margin_auc,none,False,exact_full_model,1,0.5443,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,membership,max_probability_auc,none,False,exact_full_model,1,0.5421,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,target,generalization_gap_accuracy,none,False,exact_full_model,1,0.22999995946884155,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,test,n_records,none,False,exact_full_model,1,100.0,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,test,target_accuracy,none,False,exact_full_model,1,0.7300000190734863,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,test,target_loss,none,False,exact_full_model,1,0.6923390030860901,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,train,n_records,none,False,exact_full_model,1,100.0,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,train,target_accuracy,none,False,exact_full_model,1,0.9599999785423279,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_zz_r1_d6_s45,exact,0,train,target_loss,none,False,exact_full_model,1,0.16391173005104065,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
