target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,metric_scope,metric_name,value
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,train,target_accuracy,0.9599999785423279
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,train,target_loss,0.17917700111865997
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,train,n_records,100.0
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,test,target_accuracy,0.7400000095367432
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,test,target_loss,0.7570719122886658
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,test,n_records,100.0
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,membership,loss_auc,0.5819000000000001
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,membership,entropy_auc,0.5108999999999999
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,membership,confidence_auc,0.5146999999999999
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,membership,margin_auc,0.518
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,membership,correctness_auc,0.61
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,membership,max_probability_auc,0.5146999999999999
MNIST_QNN_zz_r1_d6_s43,exact,0,-1,2026,none,False,exact_full_model,target,generalization_gap_accuracy,0.21999996900558472
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,train,target_accuracy,0.8999999761581421
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,train,target_loss,0.27135083079338074
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,train,n_records,100.0
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,test,target_accuracy,0.699999988079071
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,test,target_loss,0.9153207540512085
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,test,n_records,100.0
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,loss_auc,0.5947
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,entropy_auc,0.5197999999999999
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,confidence_auc,0.5277
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,margin_auc,0.5328
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,correctness_auc,0.6000000000000001
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,max_probability_auc,0.5277
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,target,generalization_gap_accuracy,0.19999998807907104
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,train,target_accuracy,0.8899999856948853
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,train,target_loss,0.3154701888561249
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,train,n_records,100.0
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,test,target_accuracy,0.6700000166893005
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,test,target_loss,0.9191581606864929
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,test,n_records,100.0
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,membership,loss_auc,0.5512
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,membership,entropy_auc,0.46440000000000003
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,membership,confidence_auc,0.47469999999999996
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,membership,margin_auc,0.4760999999999999
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,membership,correctness_auc,0.61
MNIST_QNN_zz_r1_d6_s43,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,membership,max_probability_auc,0.47469999999999996
